xmin	xmax	key	clickSelects	showSelected2	PANEL	group
0.562836518744007	0.569002080941573	2 0.56591929984279	X1<0.565919	2	1	702
0.569002080941573	0.57174574653618	2 0.570373913738877	X1<0.570374	2	1	703
0.57174574653618	0.57268500351347	2 0.572215375024825	X1<0.572215	2	1	704
0.57268500351347	0.573326334822923	2 0.573005669168197	X1<0.573006	2	1	705
0.573326334822923	0.574376940494403	2 0.573851637658663	X1<0.573852	2	1	706
0.574376940494403	0.595916896825656	2 0.58514691866003	X1<0.585147	2	1	708
0.595916896825656	0.613952909596264	2 0.60493490321096	X1<0.604935	2	1	711
0.613952909596264	0.625121729681268	2 0.619537319638766	X1<0.619537	2	1	713
0.625121729681268	0.627196286572143	2 0.626159008126706	X1<0.626159	2	1	714
0.627196286572143	0.629469827050343	2 0.628333056811243	X1<0.628333	2	1	716
0.629469827050343	0.650508983526379	2 0.639989405288361	X1<0.639989	2	1	718
0.650508983526379	0.651054438902065	2 0.650781711214222	X1<0.650782	2	1	720
0.651054438902065	0.661898758495227	2 0.656476598698646	X1<0.656477	2	1	722
0.661898758495227	0.665608417475596	2 0.663753587985411	X1<0.663754	2	1	724
0.733191433362663	0.736311374930665	3 0.734751404146664	X1<0.734751	3	1	817
0.736311374930665	0.748599962564185	3 0.742455668747425	X1<0.742456	3	1	818
0.748599962564185	0.755462416447699	3 0.752031189505942	X1<0.752031	3	1	820
0.755462416447699	0.757211570162326	3 0.756336993305013	X1<0.756337	3	1	821
0.757211570162326	0.758382907602936	3 0.757797238882631	X1<0.757797	3	1	822
0.758382907602936	0.760513313114643	3 0.75944811035879	X1<0.759448	3	1	823
0.760513313114643	0.770027856575325	3 0.765270584844984	X1<0.765271	3	1	825
0.770027856575325	0.779880527406931	3 0.774954191991128	X1<0.774954	3	1	826
0.779880527406931	0.780252998694778	3 0.780066763050854	X1<0.780067	3	1	827
0.780252998694778	0.785878912778571	3 0.783065955736674	X1<0.783066	3	1	828
0.785878912778571	0.794285444775596	3 0.790082178777084	X1<0.790082	3	1	830
0.794285444775596	0.794863823568448	3 0.794574634172022	X1<0.794575	3	1	831
0.794863823568448	0.810192144475877	3 0.802527984022163	X1<0.802528	3	1	833
0.810192144475877	0.810397262685001	3 0.810294703580439	X1<0.810295	3	1	834
0.810397262685001	0.811859695473686	3 0.811128479079343	X1<0.811128	3	1	835
0.811859695473686	0.813695673830807	3 0.812777684652247	X1<0.812778	3	1	836
0.813695673830807	0.817796719493344	3 0.815746196662076	X1<0.815746	3	1	838
0.817796719493344	0.825328013394028	3 0.821562366443686	X1<0.821562	3	1	839
0.825328013394028	0.828922125510871	3 0.82712506945245	X1<0.827125	3	1	841
0.828922125510871	0.833448815625161	3 0.831185470568016	X1<0.831185	3	1	842
0.833448815625161	0.836889176862314	3 0.835168996243738	X1<0.835169	3	1	843
0.836889176862314	0.837111808825284	3 0.837000492843799	X1<0.837000	3	1	844
0.837111808825284	0.84037117776461	3 0.838741493294947	X1<0.838741	3	1	845
0.84037117776461	0.844429003074765	3 0.842400090419687	X1<0.842400	3	1	846
0.844429003074765	0.853548452956602	3 0.848988728015684	X1<0.848989	3	1	847
0.853548452956602	0.853720766957849	3 0.853634609957226	X1<0.853635	3	1	849
0.853720766957849	0.856525000883266	3 0.855122883920558	X1<0.855123	3	1	850
0.856525000883266	0.859073117841035	3 0.857799059362151	X1<0.857799	3	1	851
0.859073117841035	0.867844662396237	3 0.863458890118636	X1<0.863459	3	1	852
0.867844662396237	0.868861036840826	3 0.868352849618532	X1<0.868353	3	1	853
0.868861036840826	0.872696340316907	3 0.870778688578866	X1<0.870779	3	1	854
0.872696340316907	0.885737232398242	3 0.879216786357574	X1<0.879217	3	1	856
0.885737232398242	0.886984157143161	3 0.886360694770701	X1<0.886361	3	1	859
0.886984157143161	0.895147221162915	3 0.891065689153038	X1<0.891066	3	1	860
0.895147221162915	0.898971946211532	3 0.897059583687223	X1<0.897060	3	1	861
0.898971946211532	0.903800030937418	3 0.901385988574475	X1<0.901386	3	1	862
0.903800030937418	0.919276255881414	3 0.911538143409416	X1<0.911538	3	1	863
0.919276255881414	0.929720221785828	3 0.924498238833621	X1<0.924498	3	1	864
0.929720221785828	0.943474958650768	3 0.936597590218298	X1<0.936598	3	1	865
0.943474958650768	0.943839338840917	3 0.943657148745842	X1<0.943657	3	1	866
0.943839338840917	0.944041808135808	3 0.943940573488362	X1<0.943941	3	1	867
0.944041808135808	0.945244047325104	3 0.944642927730456	X1<0.944643	3	1	868
0.945244047325104	0.945268080569804	3 0.945256063947454	X1<0.945256	3	1	869
0.945268080569804	0.952700236812234	3 0.948984158691019	X1<0.948984	3	1	870
0.952700236812234	0.953633589204401	3 0.953166913008317	X1<0.953167	3	1	871
0.953633589204401	0.962644048267975	3 0.958138818736188	X1<0.958139	3	1	872
0.962644048267975	0.963759744539857	3 0.963201896403916	X1<0.963202	3	1	873
0.963759744539857	0.965781801613048	3 0.964770773076452	X1<0.964771	3	1	874
0.965781801613048	0.971515428507701	3 0.968648615060374	X1<0.968649	3	1	875
0.971515428507701	0.974687897600234	3 0.973101663053967	X1<0.973102	3	1	876
0.974687897600234	0.97496451321058	3 0.974826205405407	X1<0.974826	3	1	877
0.97496451321058	0.975481075001881	3 0.97522279410623	X1<0.975223	3	1	878
0.975481075001881	0.976398489437997	3 0.975939782219939	X1<0.975940	3	1	879
0.976398489437997	0.976755184587091	3 0.976576837012544	X1<0.976577	3	1	880
0.0218871515244246	0.0305523870047182	2 0.0262197692645714	X2<0.026220	2	2	519
0.0305523870047182	0.0407166101504117	2 0.035634498577565	X2<0.035634	2	2	521
0.0407166101504117	0.0445446039084345	2 0.0426306070294231	X2<0.042631	2	2	523
0.0445446039084345	0.045738689834252	2 0.0451416468713433	X2<0.045142	2	2	525
0.045738689834252	0.050650333520025	2 0.0481945116771385	X2<0.048195	2	2	526
0.050650333520025	0.0521602521184832	2 0.0514052928192541	X2<0.051405	2	2	527
0.0521602521184832	0.0548609865363687	2 0.053510619327426	X2<0.053511	2	2	528
0.0548609865363687	0.0703983413986862	2 0.0626296639675274	X2<0.062630	2	2	530
0.0703983413986862	0.0729995195288211	2 0.0716989304637536	X2<0.071699	2	2	533
0.0729995195288211	0.0804056408815086	2 0.0767025802051648	X2<0.076703	2	2	535
0.0804056408815086	0.0808626485522836	2 0.0806341447168961	X2<0.080634	2	2	537
0.0808626485522836	0.0892610601149499	2 0.0850618543336168	X2<0.085062	2	2	539
0.0892610601149499	0.0896180924028158	2 0.0894395762588829	X2<0.089440	2	2	541
0.0896180924028158	0.103487114887685	2 0.0965526036452502	X2<0.096553	2	2	543
0.103487114887685	0.107764253392816	2 0.10562568414025	X2<0.105626	2	2	546
0.107764253392816	0.112823529634625	2 0.11029389151372	X2<0.110294	2	2	548
0.112823529634625	0.12893533706665	2 0.120879433350638	X2<0.120879	2	2	552
0.12893533706665	0.140085093677044	2 0.134510215371847	X2<0.134510	2	2	557
0.140085093677044	0.148189591243863	2 0.144137342460454	X2<0.144137	2	2	560
0.148189591243863	0.152120635611936	2 0.1501551134279	X2<0.150155	2	2	563
0.152120635611936	0.156375913182274	2 0.154248274397105	X2<0.154248	2	2	565
0.156375913182274	0.159290118375793	2 0.157833015779033	X2<0.157833	2	2	567
0.159290118375793	0.164108450291678	2 0.161699284333736	X2<0.161699	2	2	568
0.164108450291678	0.177149523049593	2 0.170628986670636	X2<0.170629	2	2	573
0.177149523049593	0.182820469839498	2 0.179984996444546	X2<0.179985	2	2	577
0.182820469839498	0.188356303144246	2 0.185588386491872	X2<0.185588	2	2	583
0.188356303144246	0.194289194187149	2 0.191322748665698	X2<0.191323	2	2	585
0.194289194187149	0.195784424664453	2 0.195036809425801	X2<0.195037	2	2	586
0.195784424664453	0.209694300312549	2 0.202739362488501	X2<0.202739	2	2	591
0.209694300312549	0.209838527487591	2 0.20976641390007	X2<0.209766	2	2	593
0.209838527487591	0.209911216050386	2 0.209874871768989	X2<0.209875	2	2	594
0.209911216050386	0.215196318458766	2 0.212553767254576	X2<0.212554	2	2	596
0.215196318458766	0.216001205379143	2 0.215598761918955	X2<0.215599	2	2	597
0.216001205379143	0.216720590135083	2 0.216360897757113	X2<0.216361	2	2	598
0.216720590135083	0.226738759549335	2 0.221729674842209	X2<0.221730	2	2	599
0.226738759549335	0.22770716319792	2 0.227222961373627	X2<0.227223	2	2	601
0.22770716319792	0.231656596530229	2 0.229681879864074	X2<0.229682	2	2	602
0.231656596530229	0.240568205481395	2 0.236112401005812	X2<0.236112	2	2	604
0.240568205481395	0.242039749631658	2 0.241303977556527	X2<0.241304	2	2	606
0.242039749631658	0.251560875913128	2 0.246800312772393	X2<0.246800	2	2	608
0.251560875913128	0.256520541151986	2 0.254040708532557	X2<0.254041	2	2	610
0.256520541151986	0.257141285808757	2 0.256830913480371	X2<0.256831	2	2	611
0.257141285808757	0.257619656389579	2 0.257380471099168	X2<0.257380	2	2	612
0.257619656389579	0.258656927850097	2 0.258138292119838	X2<0.258138	2	2	613
0.258656927850097	0.279911691555753	2 0.269284309702925	X2<0.269284	2	2	616
0.279911691555753	0.293509235838428	2 0.286710463697091	X2<0.286710	2	2	623
0.293509235838428	0.301716960035265	2 0.297613097936846	X2<0.297613	2	2	629
0.301716960035265	0.316445876378566	2 0.309081418206915	X2<0.309081	2	2	633
0.316445876378566	0.339701652759686	2 0.328073764569126	X2<0.328074	2	2	637
0.339701652759686	0.357089430792257	2 0.348395541775972	X2<0.348396	2	2	642
0.357089430792257	0.357108945958316	2 0.357099188375287	X2<0.357099	2	2	646
0.357108945958316	0.362856285646558	2 0.359982615802437	X2<0.359983	2	2	648
0.362856285646558	0.394460162613541	2 0.378658224130049	X2<0.378658	2	2	651
0.394460162613541	0.394997322699055	2 0.394728742656298	X2<0.394729	2	2	656
0.394997322699055	0.414896452100948	2 0.404946887400001	X2<0.404947	2	2	662
0.414896452100948	0.448590318439528	2 0.431743385270238	X2<0.431743	2	2	666
0.448590318439528	0.45014444203116	2 0.449367380235344	X2<0.449367	2	2	672
0.45014444203116	0.474040792323649	2 0.462092617177404	X2<0.462093	2	2	674
0.474040792323649	0.475857608020306	2 0.474949200171977	X2<0.474949	2	2	678
0.475857608020306	0.480166190303862	2 0.478011899162084	X2<0.478012	2	2	679
0.480166190303862	0.485836445586756	2 0.483001317945309	X2<0.483001	2	2	680
0.485836445586756	0.487449982902035	2 0.486643214244395	X2<0.486643	2	2	682
0.487449982902035	0.499665975570679	2 0.493557979236357	X2<0.493558	2	2	683
0.499665975570679	0.504089607624337	2 0.501877791597508	X2<0.501878	2	2	685
0.504089607624337	0.51006367104128	2 0.507076639332809	X2<0.507077	2	2	687
0.51006367104128	0.516684105619788	2 0.513373888330534	X2<0.513374	2	2	689
0.516684105619788	0.522671096259728	2 0.519677600939758	X2<0.519678	2	2	690
0.522671096259728	0.524250150891021	2 0.523460623575374	X2<0.523461	2	2	691
0.524250150891021	0.537209264701232	2 0.530729707796127	X2<0.530730	2	2	693
0.537209264701232	0.555218979716301	2 0.546214122208767	X2<0.546214	2	2	696
0.555218979716301	0.574372727656737	2 0.564795853686519	X2<0.564796	2	2	701
0.574372727656737	0.594118564389646	2 0.584245646023192	X2<0.584246	2	2	707
0.594118564389646	0.602798665873706	2 0.598458615131676	X2<0.598459	2	2	709
0.602798665873706	0.604884260566905	2 0.603841463220306	X2<0.603841	2	2	710
0.604884260566905	0.62698481651023	2 0.615934538538568	X2<0.615935	2	2	712
0.62698481651023	0.629663853673264	2 0.628324335091747	X2<0.628324	2	2	715
0.629663853673264	0.640531400451437	2 0.635097627062351	X2<0.635098	2	2	717
0.640531400451437	0.652539103291929	2 0.646535251871683	X2<0.646535	2	2	719
0.652539103291929	0.65485711558722	2 0.653698109439574	X2<0.653698	2	2	721
0.65485711558722	0.658995781559497	2 0.656926448573358	X2<0.656926	2	2	723
0.658995781559497	0.670112134423107	2 0.664553957991302	X2<0.664554	2	2	725
0.670112134423107	0.670885495841503	2 0.670498815132305	X2<0.670499	2	2	726
0.670885495841503	0.671664241468534	2 0.671274868655019	X2<0.671275	2	2	727
0.671664241468534	0.675797854550183	2 0.673731048009358	X2<0.673731	2	2	728
0.675797854550183	0.681486446177587	2 0.678642150363885	X2<0.678642	2	2	729
0.681486446177587	0.686824688687921	2 0.684155567432754	X2<0.684156	2	2	730
0.686824688687921	0.689538966864348	2 0.688181827776134	X2<0.688182	2	2	731
0.689538966864348	0.691322281723842	2 0.690430624294095	X2<0.690431	2	2	732
0.691322281723842	0.692743511404842	2 0.692032896564342	X2<0.692033	2	2	733
0.692743511404842	0.696770017966628	2 0.694756764685735	X2<0.694757	2	2	734
0.696770017966628	0.704566315049306	2 0.700668166507967	X2<0.700668	2	2	735
0.704566315049306	0.706828978611156	2 0.705697646830231	X2<0.705698	2	2	736
0.706828978611156	0.708809185307473	2 0.707819081959315	X2<0.707819	2	2	737
0.708809185307473	0.738525302615017	2 0.723667243961245	X2<0.723667	2	2	738
0.738525302615017	0.744443612871692	2 0.741484457743354	X2<0.741484	2	2	739
0.744443612871692	0.752407587366179	2 0.748425600118935	X2<0.748426	2	2	740
0.752407587366179	0.755216216668487	2 0.753811902017333	X2<0.753812	2	2	741
0.755216216668487	0.758213603869081	2 0.756714910268784	X2<0.756715	2	2	742
0.758213603869081	0.764911714009941	2 0.761562658939511	X2<0.761563	2	2	743
0.764911714009941	0.767020934959874	2 0.765966324484907	X2<0.765966	2	2	744
0.767020934959874	0.777965647634119	2 0.772493291296996	X2<0.772493	2	2	745
0.777965647634119	0.784186411648989	2 0.781076029641554	X2<0.781076	2	2	746
0.784186411648989	0.799504384864122	2 0.791845398256555	X2<0.791845	2	2	747
0.799504384864122	0.809510399354622	2 0.804507392109372	X2<0.804507	2	2	748
0.809510399354622	0.815029826015234	2 0.812270112684928	X2<0.812270	2	2	749
0.815029826015234	0.829753480385989	2 0.822391653200611	X2<0.822392	2	2	750
0.829753480385989	0.835440672235563	2 0.832597076310776	X2<0.832597	2	2	751
0.835440672235563	0.839018759317696	2 0.83722971577663	X2<0.837230	2	2	752
0.839018759317696	0.848979947157204	2 0.84399935323745	X2<0.843999	2	2	753
0.848979947157204	0.853166818618774	2 0.851073382887989	X2<0.851073	2	2	754
0.853166818618774	0.854035486467183	2 0.853601152542979	X2<0.853601	2	2	755
0.854035486467183	0.857661027694121	2 0.855848257080652	X2<0.855848	2	2	756
0.857661027694121	0.858691586414352	2 0.858176307054237	X2<0.858176	2	2	757
0.858691586414352	0.861605958081782	2 0.860148772248067	X2<0.860149	2	2	758
0.861605958081782	0.861848484026268	2 0.861727221054025	X2<0.861727	2	2	759
0.861848484026268	0.873604407999665	2 0.867726446012966	X2<0.867726	2	2	760
0.873604407999665	0.874337470624596	2 0.87397093931213	X2<0.873971	2	2	761
0.874337470624596	0.885026358533651	2 0.879681914579123	X2<0.879682	2	2	762
0.885026358533651	0.887354608625174	2 0.886190483579412	X2<0.886190	2	2	763
0.887354608625174	0.899250715039671	2 0.893302661832422	X2<0.893303	2	2	764
0.899250715039671	0.912917171837762	2 0.906083943438716	X2<0.906084	2	2	765
0.912917171837762	0.914174510864541	2 0.913545841351151	X2<0.913546	2	2	766
0.914174510864541	0.915917906211689	2 0.915046208538115	X2<0.915046	2	2	767
0.915917906211689	0.923896053107455	2 0.919906979659572	X2<0.919907	2	2	768
0.923896053107455	0.935812409734353	2 0.929854231420904	X2<0.929854	2	2	769
0.935812409734353	0.970960318809375	2 0.953386364271864	X2<0.953386	2	2	770
0.970960318809375	0.971980711910874	2 0.971470515360124	X2<0.971471	2	2	771
0.971980711910874	0.977714836830273	2 0.974847774370573	X2<0.974848	2	2	772
0.0509465073700994	0.0514353215694428	3 0.0511909144697711	X2<0.051191	3	2	773
0.0514353215694428	0.0576484517659992	3 0.054541886667721	X2<0.054542	3	2	774
0.0576484517659992	0.0583229728508741	3 0.0579857123084366	X2<0.057986	3	2	775
0.0583229728508741	0.0946140429005027	3 0.0764685078756884	X2<0.076469	3	2	776
0.0946140429005027	0.0950373853556812	3 0.0948257141280919	X2<0.094826	3	2	777
0.0950373853556812	0.101665382971987	3 0.0983513841638342	X2<0.098351	3	2	778
0.101665382971987	0.151410281192511	3 0.126537832082249	X2<0.126538	3	2	779
0.151410281192511	0.174981040414423	3 0.163195660803467	X2<0.163196	3	2	780
0.174981040414423	0.199217760702595	3 0.187099400558509	X2<0.187099	3	2	781
0.199217760702595	0.200573988491669	3 0.199895874597132	X2<0.199896	3	2	782
0.200573988491669	0.206508502364159	3 0.203541245427914	X2<0.203541	3	2	783
0.206508502364159	0.21321823168546	3 0.209863367024809	X2<0.209863	3	2	784
0.21321823168546	0.243201080709696	3 0.228209656197578	X2<0.228210	3	2	785
0.243201080709696	0.256661231862381	3 0.249931156286038	X2<0.249931	3	2	786
0.256661231862381	0.26171372202225	3 0.259187476942316	X2<0.259187	3	2	787
0.26171372202225	0.26619590446353	3 0.26395481324289	X2<0.263955	3	2	788
0.26619590446353	0.281820128671825	3 0.274008016567677	X2<0.274008	3	2	789
0.281820128671825	0.328969847410917	3 0.305394988041371	X2<0.305395	3	2	790
0.328969847410917	0.333364723483101	3 0.331167285447009	X2<0.331167	3	2	791
0.333364723483101	0.336741157341749	3 0.335052940412425	X2<0.335053	3	2	792
0.336741157341749	0.356819598935545	3 0.346780378138646	X2<0.346780	3	2	793
0.356819598935545	0.363511834526435	3 0.36016571673099	X2<0.360166	3	2	794
0.363511834526435	0.376657233573496	3 0.370084534049965	X2<0.370085	3	2	795
0.376657233573496	0.390919700963423	3 0.383788467268459	X2<0.383788	3	2	796
0.390919700963423	0.396485476987436	3 0.39370258897543	X2<0.393703	3	2	797
0.396485476987436	0.40109295793809	3 0.398789217462763	X2<0.398789	3	2	798
0.40109295793809	0.432731891516596	3 0.416912424727343	X2<0.416912	3	2	799
0.432731891516596	0.440876809414476	3 0.436804350465536	X2<0.436804	3	2	800
0.440876809414476	0.469402798917145	3 0.45513980416581	X2<0.455140	3	2	801
0.469402798917145	0.493701990693808	3 0.481552394805476	X2<0.481552	3	2	802
0.493701990693808	0.528829259332269	3 0.511265625013039	X2<0.511266	3	2	803
0.528829259332269	0.53408810053952	3 0.531458679935895	X2<0.531459	3	2	804
0.53408810053952	0.539619093062356	3 0.536853596800938	X2<0.536854	3	2	805
0.539619093062356	0.542446065926924	3 0.54103257949464	X2<0.541033	3	2	806
0.542446065926924	0.570300949504599	3 0.556373507715762	X2<0.556374	3	2	807
0.570300949504599	0.605647755786777	3 0.587974352645688	X2<0.587974	3	2	808
