fill	y	x	key	clickSelects	showSelected2	showSelected3	PANEL
transparent	-2.56335548004174	0.832597076310776	6 0.832597076310776	X2<0.832597	6	sub-optimal	2
transparent	-2.06530263384384	0.83722971577663	6 0.83722971577663	X2<0.837230	6	sub-optimal	2
transparent	-2.73178765632312	0.84399935323745	6 0.84399935323745	X2<0.843999	6	sub-optimal	2
transparent	-2.20754453239144	0.851073382887989	6 0.851073382887989	X2<0.851073	6	sub-optimal	2
transparent	-1.72579532110141	0.855413923156448	6 0.855413923156448	X2<0.855414	6	sub-optimal	2
transparent	-2.39990503932163	0.858176307054237	6 0.858176307054237	X2<0.858176	6	sub-optimal	2
transparent	-1.88409567990068	0.860148772248067	6 0.860148772248067	X2<0.860149	6	sub-optimal	2
transparent	-2.66959235319345	0.861727221054025	6 0.861727221054025	X2<0.861727	6	sub-optimal	2
transparent	-2.1093983549871	0.867726446012966	6 0.867726446012966	X2<0.867726	6	sub-optimal	2
transparent	-3.07132909105355	0.879315383266658	6 0.879315383266658	X2<0.879315	6	sub-optimal	2
transparent	-2.45174018439715	0.886190483579412	6 0.886190483579412	X2<0.886190	6	sub-optimal	2
transparent	-1.87289744022762	0.893302661832422	6 0.893302661832422	X2<0.893303	6	sub-optimal	2
transparent	-3.04068432784867	0.906083943438716	6 0.906083943438716	X2<0.906084	6	sub-optimal	2
transparent	-2.37159699280911	0.913545841351151	6 0.913545841351151	X2<0.913546	6	sub-optimal	2
transparent	-1.74116342095893	0.915046208538115	6 0.915046208538115	X2<0.915046	6	sub-optimal	2
transparent	-1.15865367681994	0.925865157973021	6 0.925865157973021	X2<0.925865	6	sub-optimal	2
transparent	-0.494860924650281	0.0639302530325949	7 0.0639302530325949	X2<0.063930	7	sub-optimal	2
transparent	-0.601635257861041	0.0903818864608184	7 0.0903818864608184	X2<0.090382	7	sub-optimal	2
transparent	-0.7113410721346	0.12392467353493	7 0.12392467353493	X2<0.123925	7	sub-optimal	2
transparent	-0.824144065345315	0.144137342460454	7 0.144137342460454	X2<0.144137	7	sub-optimal	2
transparent	-0.940224409959058	0.1501551134279	7 0.1501551134279	X2<0.150155	7	sub-optimal	2
transparent	-1.05977849169783	0.164635079330765	7 0.164635079330765	X2<0.164635	7	sub-optimal	2
transparent	-1.18302091770294	0.179984996444546	7 0.179984996444546	X2<0.179985	7	sub-optimal	2
transparent	-1.31018684600167	0.188554832013324	7 0.188554832013324	X2<0.188555	7	sub-optimal	2
transparent	-1.44153470010223	0.202100205118768	7 0.202100205118768	X2<0.202100	7	sub-optimal	2
transparent	-1.57734934786512	0.212553767254576	7 0.212553767254576	X2<0.212554	7	sub-optimal	2
transparent	-1.71794584348164	0.215958454296924	7 0.215958454296924	X2<0.215958	7	sub-optimal	2
transparent	-1.86367385688504	0.224188593332656	7 0.224188593332656	X2<0.224189	7	sub-optimal	2
transparent	-2.01492294823276	0.236112401005812	7 0.236112401005812	X2<0.236112	7	sub-optimal	2
transparent	-2.17212888904133	0.241303977556527	7 0.241303977556527	X2<0.241304	7	sub-optimal	2
transparent	-2.33578129011219	0.246800312772393	7 0.246800312772393	X2<0.246800	7	sub-optimal	2
transparent	-2.50643287527463	0.255108901881613	7 0.255108901881613	X2<0.255109	7	sub-optimal	2
transparent	-2.6847108475169	0.310756606748328	7 0.310756606748328	X2<0.310757	7	sub-optimal	2
transparent	-2.8713309425797	0.42151123797521	7 0.42151123797521	X2<0.421511	7	sub-optimal	2
transparent	-3.06711497303579	0.483808086602949	7 0.483808086602949	X2<0.483808	7	sub-optimal	2
transparent	-3.27301296155156	0.493557979236357	7 0.493557979236357	X2<0.493558	7	sub-optimal	2
transparent	-3.49013138954445	0.501877791597508	7 0.501877791597508	X2<0.501878	7	sub-optimal	2
transparent	-3.71976971715855	0.513380351942033	7 0.513380351942033	X2<0.513380	7	sub-optimal	2
#FFA500	-3.96346827727043	0.562734881066717	7 0.562734881066717	X2<0.562735	7	can_split	2
transparent	-1.26206158918166	0.614891741191968	7 0.614891741191968	X2<0.614892	7	sub-optimal	2
transparent	-1.42708603277398	0.628324335091747	7 0.628324335091747	X2<0.628324	7	sub-optimal	2
transparent	-1.60780112697848	0.635097627062351	7 0.635097627062351	X2<0.635098	7	sub-optimal	2
transparent	-1.80638022330612	0.655321767437272	7 0.655321767437272	X2<0.655322	7	sub-optimal	2
transparent	-2.0255804587013	0.67088818794582	7 0.67088818794582	X2<0.670888	7	sub-optimal	2
transparent	-2.26895748607991	0.679244465078227	7 0.679244465078227	X2<0.679244	7	sub-optimal	2
transparent	-2.54119275041351	0.688181827776134	7 0.688181827776134	X2<0.688182	7	sub-optimal	2
transparent	-2.84861252457928	0.691141239134595	7 0.691141239134595	X2<0.691141	7	sub-optimal	2
transparent	-3.20005271336441	0.700776348356158	7 0.700776348356158	X2<0.700776	7	sub-optimal	2
transparent	-1.21901244877081	0.754156785085797	7 0.754156785085797	X2<0.754157	7	sub-optimal	2
transparent	-1.4749948161486	0.807267105439678	7 0.807267105439678	X2<0.807267	7	sub-optimal	2
transparent	-1.79044778043932	0.834532656241208	7 0.834532656241208	X2<0.834533	7	sub-optimal	2
transparent	-2.19251179142702	0.864186478545889	7 0.864186478545889	X2<0.864186	7	sub-optimal	2
