y	yend	x	xend	key	clickSelects	showSelected2	PANEL
-25.2	1.2	0.12392467353493	0.12392467353493	7 0.12392467353493	X2<0.123925	7	2
-25.2	1.2	0.144137342460454	0.144137342460454	7 0.144137342460454	X2<0.144137	7	2
-25.2	1.2	0.1501551134279	0.1501551134279	7 0.1501551134279	X2<0.150155	7	2
-25.2	1.2	0.164635079330765	0.164635079330765	7 0.164635079330765	X2<0.164635	7	2
-25.2	1.2	0.179984996444546	0.179984996444546	7 0.179984996444546	X2<0.179985	7	2
-25.2	1.2	0.188554832013324	0.188554832013324	7 0.188554832013324	X2<0.188555	7	2
-25.2	1.2	0.202100205118768	0.202100205118768	7 0.202100205118768	X2<0.202100	7	2
-25.2	1.2	0.212553767254576	0.212553767254576	7 0.212553767254576	X2<0.212554	7	2
-25.2	1.2	0.215958454296924	0.215958454296924	7 0.215958454296924	X2<0.215958	7	2
-25.2	1.2	0.224188593332656	0.224188593332656	7 0.224188593332656	X2<0.224189	7	2
-25.2	1.2	0.236112401005812	0.236112401005812	7 0.236112401005812	X2<0.236112	7	2
-25.2	1.2	0.241303977556527	0.241303977556527	7 0.241303977556527	X2<0.241304	7	2
-25.2	1.2	0.246800312772393	0.246800312772393	7 0.246800312772393	X2<0.246800	7	2
-25.2	1.2	0.255108901881613	0.255108901881613	7 0.255108901881613	X2<0.255109	7	2
-25.2	1.2	0.310756606748328	0.310756606748328	7 0.310756606748328	X2<0.310757	7	2
-25.2	1.2	0.42151123797521	0.42151123797521	7 0.42151123797521	X2<0.421511	7	2
-25.2	1.2	0.483808086602949	0.483808086602949	7 0.483808086602949	X2<0.483808	7	2
-25.2	1.2	0.493557979236357	0.493557979236357	7 0.493557979236357	X2<0.493558	7	2
-25.2	1.2	0.501877791597508	0.501877791597508	7 0.501877791597508	X2<0.501878	7	2
-25.2	1.2	0.513380351942033	0.513380351942033	7 0.513380351942033	X2<0.513380	7	2
-25.2	1.2	0.562734881066717	0.562734881066717	7 0.562734881066717	X2<0.562735	7	2
-25.2	1.2	0.614891741191968	0.614891741191968	7 0.614891741191968	X2<0.614892	7	2
-25.2	1.2	0.628324335091747	0.628324335091747	7 0.628324335091747	X2<0.628324	7	2
-25.2	1.2	0.635097627062351	0.635097627062351	7 0.635097627062351	X2<0.635098	7	2
-25.2	1.2	0.655321767437272	0.655321767437272	7 0.655321767437272	X2<0.655322	7	2
-25.2	1.2	0.67088818794582	0.67088818794582	7 0.67088818794582	X2<0.670888	7	2
-25.2	1.2	0.679244465078227	0.679244465078227	7 0.679244465078227	X2<0.679244	7	2
-25.2	1.2	0.688181827776134	0.688181827776134	7 0.688181827776134	X2<0.688182	7	2
-25.2	1.2	0.691141239134595	0.691141239134595	7 0.691141239134595	X2<0.691141	7	2
-25.2	1.2	0.700776348356158	0.700776348356158	7 0.700776348356158	X2<0.700776	7	2
-25.2	1.2	0.754156785085797	0.754156785085797	7 0.754156785085797	X2<0.754157	7	2
-25.2	1.2	0.807267105439678	0.807267105439678	7 0.807267105439678	X2<0.807267	7	2
-25.2	1.2	0.834532656241208	0.834532656241208	7 0.834532656241208	X2<0.834533	7	2
-25.2	1.2	0.864186478545889	0.864186478545889	7 0.864186478545889	X2<0.864186	7	2
