xmin	xmax	key	clickSelects	showSelected2	PANEL	group
0.844429003074765	0.853720766957849	5 0.849074885016307	X1<0.849075	5	1	955
0.853720766957849	0.856525000883266	5 0.855122883920558	X1<0.855123	5	1	957
0.856525000883266	0.859073117841035	5 0.857799059362151	X1<0.857799	5	1	958
0.859073117841035	0.868861036840826	5 0.863967077340931	X1<0.863967	5	1	959
0.868861036840826	0.872696340316907	5 0.870778688578866	X1<0.870779	5	1	960
0.872696340316907	0.895147221162915	5 0.883921780739911	X1<0.883922	5	1	963
0.895147221162915	0.919276255881414	5 0.907211738522165	X1<0.907212	5	1	965
0.919276255881414	0.943474958650768	5 0.931375607266091	X1<0.931376	5	1	966
0.943474958650768	0.944041808135808	5 0.943758383393288	X1<0.943758	5	1	967
0.944041808135808	0.952700236812234	5 0.948371022474021	X1<0.948371	5	1	968
0.952700236812234	0.953633589204401	5 0.953166913008317	X1<0.953167	5	1	969
0.953633589204401	0.962644048267975	5 0.958138818736188	X1<0.958139	5	1	970
0.0228124498389661	0.024656337685883	6 0.0237343937624246	X1<0.023734	6	1	971
0.024656337685883	0.0250503565184772	6 0.0248533471021801	X1<0.024853	6	1	972
0.0250503565184772	0.0368684707209468	6 0.030959413619712	X1<0.030959	6	1	973
0.0368684707209468	0.0421755260322243	6 0.0395219983765855	X1<0.039522	6	1	975
0.0421755260322243	0.0449652001261711	6 0.0435703630791977	X1<0.043570	6	1	976
0.0449652001261711	0.0651816572062671	6 0.0550734286662191	X1<0.055073	6	1	978
0.0651816572062671	0.0659355104435235	6 0.0655585838248953	X1<0.065559	6	1	980
0.0659355104435235	0.0749794247094542	6 0.0704574675764889	X1<0.070457	6	1	981
0.0749794247094542	0.0776955692563206	6 0.0763374969828874	X1<0.076337	6	1	983
0.0776955692563206	0.0792641821317375	6 0.078479875694029	X1<0.078480	6	1	984
0.0792641821317375	0.0849897842854261	6 0.0821269832085818	X1<0.082127	6	1	986
0.0849897842854261	0.0871593176852912	6 0.0860745509853587	X1<0.086075	6	1	988
0.0871593176852912	0.0930251874960959	6 0.0900922525906935	X1<0.090092	6	1	990
0.0930251874960959	0.101073444122449	6 0.0970493158092722	X1<0.097049	6	1	992
0.101073444122449	0.105083768488839	6 0.103078606305644	X1<0.103079	6	1	993
0.105083768488839	0.1105548995547	6 0.107819334021769	X1<0.107819	6	1	994
0.1105548995547	0.115084075368941	6 0.11281948746182	X1<0.112819	6	1	996
0.115084075368941	0.11530912690796	6 0.11519660113845	X1<0.115197	6	1	997
0.11530912690796	0.11828445433639	6 0.116796790622175	X1<0.116797	6	1	998
0.11828445433639	0.128676982596517	6 0.123480718466453	X1<0.123481	6	1	1000
0.128676982596517	0.129158976720646	6 0.128917979658581	X1<0.128918	6	1	1001
0.129158976720646	0.1306202406995	6 0.129889608710073	X1<0.129890	6	1	1002
0.1306202406995	0.132372003281489	6 0.131496121990494	X1<0.131496	6	1	1003
0.132372003281489	0.138744306750596	6 0.135558155016042	X1<0.135558	6	1	1004
0.138744306750596	0.1474177793134	6 0.143081043031998	X1<0.143081	6	1	1006
0.1474177793134	0.149246862856671	6 0.148332321085036	X1<0.148332	6	1	1007
0.149246862856671	0.150469752028584	6 0.149858307442628	X1<0.149858	6	1	1008
0.150469752028584	0.150501440744847	6 0.150485596386716	X1<0.150486	6	1	1009
0.150501440744847	0.163200871786103	6 0.156851156265475	X1<0.156851	6	1	1010
0.163200871786103	0.164642242016271	6 0.163921556901187	X1<0.163922	6	1	1013
0.164642242016271	0.164833495859057	6 0.164737868937664	X1<0.164738	6	1	1014
0.164833495859057	0.168051920365542	6 0.166442708112299	X1<0.166443	6	1	1015
0.168051920365542	0.172242468455806	6 0.170147194410674	X1<0.170147	6	1	1016
0.172242468455806	0.178135111229494	6 0.17518878984265	X1<0.175189	6	1	1017
0.178135111229494	0.178453260334209	6 0.178294185781851	X1<0.178294	6	1	1019
0.178453260334209	0.180820100707933	6 0.179636680521071	X1<0.179637	6	1	1020
0.180820100707933	0.182174213463441	6 0.181497157085687	X1<0.181497	6	1	1021
0.182174213463441	0.183373228181154	6 0.182773720822297	X1<0.182774	6	1	1022
0.183373228181154	0.184673463227227	6 0.18402334570419	X1<0.184023	6	1	1023
0.184673463227227	0.18488225992769	6 0.184777861577459	X1<0.184778	6	1	1024
0.18488225992769	0.185263509862125	6 0.185072884894907	X1<0.185073	6	1	1025
0.185263509862125	0.19677682663314	6 0.191020168247633	X1<0.191020	6	1	1026
0.19677682663314	0.199721848359332	6 0.198249337496236	X1<0.198249	6	1	1028
0.199721848359332	0.199976529926062	6 0.199849189142697	X1<0.199849	6	1	1029
0.199976529926062	0.200934729538858	6 0.20045562973246	X1<0.200456	6	1	1030
0.200934729538858	0.201554203871638	6 0.201244466705248	X1<0.201244	6	1	1031
0.201554203871638	0.206109444377944	6 0.203831824124791	X1<0.203832	6	1	1033
0.206109444377944	0.218675193376839	6 0.212392318877392	X1<0.212392	6	1	1035
0.218675193376839	0.225825461093336	6 0.222250327235088	X1<0.222250	6	1	1038
0.225825461093336	0.23889475944452	6 0.232360110268928	X1<0.232360	6	1	1040
0.23889475944452	0.240982897812501	6 0.23993882862851	X1<0.239939	6	1	1041
0.240982897812501	0.245290916413069	6 0.243136907112785	X1<0.243137	6	1	1043
0.245290916413069	0.25675134267658	6 0.251021129544824	X1<0.251021	6	1	1044
0.25675134267658	0.260300035355613	6 0.258525689016096	X1<0.258526	6	1	1047
0.260300035355613	0.273866681847721	6 0.267083358601667	X1<0.267083	6	1	1048
0.273866681847721	0.27540119853802	6 0.274633940192871	X1<0.274634	6	1	1050
0.27540119853802	0.275701026665047	6 0.275551112601534	X1<0.275551	6	1	1051
0.275701026665047	0.284158946480602	6 0.279929986572824	X1<0.279930	6	1	1052
0.284158946480602	0.284870574250817	6 0.28451476036571	X1<0.284515	6	1	1053
0.284870574250817	0.285434210672975	6 0.285152392461896	X1<0.285152	6	1	1054
0.285434210672975	0.286973854992539	6 0.286204032832757	X1<0.286204	6	1	1055
0.286973854992539	0.288059732178226	6 0.287516793585382	X1<0.287517	6	1	1057
0.288059732178226	0.291410150937736	6 0.289734941557981	X1<0.289735	6	1	1058
0.291410150937736	0.292064977344126	6 0.291737564140931	X1<0.291738	6	1	1059
0.292064977344126	0.296887998003513	6 0.294476487673819	X1<0.294476	6	1	1060
0.296887998003513	0.297010735142976	6 0.296949366573244	X1<0.296949	6	1	1061
0.297010735142976	0.300100281601772	6 0.298555508372374	X1<0.298556	6	1	1063
0.300100281601772	0.305103095248342	6 0.302601688425057	X1<0.302602	6	1	1064
0.305103095248342	0.310381097486243	6 0.307742096367292	X1<0.307742	6	1	1065
0.310381097486243	0.311657001264393	6 0.311019049375318	X1<0.311019	6	1	1067
0.311657001264393	0.315865243552253	6 0.313761122408323	X1<0.313761	6	1	1068
0.315865243552253	0.323722436791286	6 0.319793840171769	X1<0.319794	6	1	1069
0.323722436791286	0.335945603903383	6 0.329834020347334	X1<0.329834	6	1	1071
0.335945603903383	0.340068240184337	6 0.33800692204386	X1<0.338007	6	1	1072
0.340068240184337	0.34727224893868	6 0.343670244561508	X1<0.343670	6	1	1073
0.34727224893868	0.349088410614058	6 0.348180329776369	X1<0.348180	6	1	1074
0.349088410614058	0.349396759876981	6 0.34924258524552	X1<0.349243	6	1	1076
0.349396759876981	0.350642574951053	6 0.350019667414017	X1<0.350020	6	1	1077
0.350642574951053	0.357062590075657	6 0.353852582513355	X1<0.353853	6	1	1078
0.357062590075657	0.360762583091855	6 0.358912586583756	X1<0.358913	6	1	1080
0.360762583091855	0.373358564451337	6 0.367060573771596	X1<0.367061	6	1	1081
0.373358564451337	0.379998879274353	6 0.376678721862845	X1<0.376679	6	1	1083
0.379998879274353	0.387549542589113	6 0.383774210931733	X1<0.383774	6	1	1084
0.406686355127022	0.426943402737379	7 0.4168148789322	X1<0.416815	7	1	1154
0.426943402737379	0.42763907276094	7 0.427291237749159	X1<0.427291	7	1	1156
0.42763907276094	0.437488002004102	7 0.432563537382521	X1<0.432564	7	1	1157
0.437488002004102	0.440031654201448	7 0.438759828102775	X1<0.438760	7	1	1158
0.440031654201448	0.443673961563036	7 0.441852807882242	X1<0.441853	7	1	1159
0.443673961563036	0.444809229113162	7 0.444241595338099	X1<0.444242	7	1	1160
0.444809229113162	0.453377000289038	7 0.4490931147011	X1<0.449093	7	1	1161
0.453377000289038	0.461501105222851	7 0.457439052755944	X1<0.457439	7	1	1162
0.461501105222851	0.463808179134503	7 0.462654642178677	X1<0.462655	7	1	1163
0.463808179134503	0.468018515501171	7 0.465913347317837	X1<0.465913	7	1	1164
0.468018515501171	0.478578082984313	7 0.473298299242742	X1<0.473298	7	1	1165
0.478578082984313	0.488773231394589	7 0.483675657189451	X1<0.483676	7	1	1166
0.488773231394589	0.501969880890101	7 0.495371556142345	X1<0.495372	7	1	1169
0.501969880890101	0.503050235565752	7 0.502510058227926	X1<0.502510	7	1	1171
0.503050235565752	0.514281762996689	7 0.50866599928122	X1<0.508666	7	1	1172
0.514281762996689	0.533543303376064	7 0.523912533186376	X1<0.523913	7	1	1174
0.533543303376064	0.538869451731443	7 0.536206377553754	X1<0.536206	7	1	1175
0.538869451731443	0.544004307826981	7 0.541436879779212	X1<0.541437	7	1	1176
0.544004307826981	0.54998374171555	7 0.546994024771266	X1<0.546994	7	1	1177
0.54998374171555	0.55267406697385	7 0.5513289043447	X1<0.551329	7	1	1178
0.55267406697385	0.560387630248442	7 0.556530848611146	X1<0.556531	7	1	1179
0.560387630248442	0.562836518744007	7 0.561612074496225	X1<0.561612	7	1	1180
0.562836518744007	0.569002080941573	7 0.56591929984279	X1<0.565919	7	1	1182
0.569002080941573	0.57174574653618	7 0.570373913738877	X1<0.570374	7	1	1183
0.57174574653618	0.57268500351347	7 0.572215375024825	X1<0.572215	7	1	1184
0.57268500351347	0.573326334822923	7 0.573005669168197	X1<0.573006	7	1	1185
0.573326334822923	0.574376940494403	7 0.573851637658663	X1<0.573852	7	1	1186
0.574376940494403	0.595916896825656	7 0.58514691866003	X1<0.585147	7	1	1187
0.595916896825656	0.613952909596264	7 0.60493490321096	X1<0.604935	7	1	1188
0.613952909596264	0.625121729681268	7 0.619537319638766	X1<0.619537	7	1	1190
0.625121729681268	0.627196286572143	7 0.626159008126706	X1<0.626159	7	1	1191
0.627196286572143	0.629469827050343	7 0.628333056811243	X1<0.628333	7	1	1193
0.629469827050343	0.650508983526379	7 0.639989405288361	X1<0.639989	7	1	1195
0.650508983526379	0.651054438902065	7 0.650781711214222	X1<0.650782	7	1	1196
0.651054438902065	0.661898758495227	7 0.656476598698646	X1<0.656477	7	1	1198
0.661898758495227	0.665608417475596	7 0.663753587985411	X1<0.663754	7	1	1199
0.0509465073700994	0.0514353215694428	4 0.0511909144697711	X2<0.051191	4	2	881
0.0514353215694428	0.0576484517659992	4 0.054541886667721	X2<0.054542	4	2	882
0.0576484517659992	0.0583229728508741	4 0.0579857123084366	X2<0.057986	4	2	883
0.0583229728508741	0.0946140429005027	4 0.0764685078756884	X2<0.076469	4	2	884
0.0946140429005027	0.0950373853556812	4 0.0948257141280919	X2<0.094826	4	2	885
0.0950373853556812	0.101665382971987	4 0.0983513841638342	X2<0.098351	4	2	886
0.101665382971987	0.151410281192511	4 0.126537832082249	X2<0.126538	4	2	887
0.151410281192511	0.174981040414423	4 0.163195660803467	X2<0.163196	4	2	888
0.174981040414423	0.199217760702595	4 0.187099400558509	X2<0.187099	4	2	889
0.199217760702595	0.200573988491669	4 0.199895874597132	X2<0.199896	4	2	890
0.200573988491669	0.206508502364159	4 0.203541245427914	X2<0.203541	4	2	891
0.206508502364159	0.21321823168546	4 0.209863367024809	X2<0.209863	4	2	892
0.21321823168546	0.243201080709696	4 0.228209656197578	X2<0.228210	4	2	893
0.243201080709696	0.256661231862381	4 0.249931156286038	X2<0.249931	4	2	894
0.256661231862381	0.26171372202225	4 0.259187476942316	X2<0.259187	4	2	895
0.26171372202225	0.26619590446353	4 0.26395481324289	X2<0.263955	4	2	896
0.26619590446353	0.281820128671825	4 0.274008016567677	X2<0.274008	4	2	897
0.281820128671825	0.328969847410917	4 0.305394988041371	X2<0.305395	4	2	898
0.328969847410917	0.333364723483101	4 0.331167285447009	X2<0.331167	4	2	899
0.333364723483101	0.336741157341749	4 0.335052940412425	X2<0.335053	4	2	900
0.336741157341749	0.356819598935545	4 0.346780378138646	X2<0.346780	4	2	901
0.493701990693808	0.528829259332269	5 0.511265625013039	X2<0.511266	5	2	923
0.528829259332269	0.53408810053952	5 0.531458679935895	X2<0.531459	5	2	924
0.53408810053952	0.539619093062356	5 0.536853596800938	X2<0.536854	5	2	925
0.539619093062356	0.542446065926924	5 0.54103257949464	X2<0.541033	5	2	926
0.542446065926924	0.570300949504599	5 0.556373507715762	X2<0.556374	5	2	927
0.570300949504599	0.605647755786777	5 0.587974352645688	X2<0.587974	5	2	928
0.605647755786777	0.611460734857246	5 0.608554245322011	X2<0.608554	5	2	929
0.611460734857246	0.632280522491783	5 0.621870628674515	X2<0.621871	5	2	930
0.632280522491783	0.644336043624207	5 0.638308283057995	X2<0.638308	5	2	931
0.644336043624207	0.645160361891612	5 0.64474820275791	X2<0.644748	5	2	932
0.645160361891612	0.65793322189711	5 0.651546791894361	X2<0.651547	5	2	933
0.65793322189711	0.678748692618683	5 0.668340957257897	X2<0.668341	5	2	934
0.678748692618683	0.713680299697444	5 0.696214496158063	X2<0.696214	5	2	935
0.713680299697444	0.747780841076747	5 0.730730570387095	X2<0.730731	5	2	936
0.747780841076747	0.754841333255172	5 0.751311087165959	X2<0.751311	5	2	937
0.754841333255172	0.772239736514166	5 0.763540534884669	X2<0.763541	5	2	940
0.772239736514166	0.794222777010873	5 0.783231256762519	X2<0.783231	5	2	943
0.794222777010873	0.808141406625509	5 0.801182091818191	X2<0.801182	5	2	945
0.808141406625509	0.819114487152547	5 0.813627946889028	X2<0.813628	5	2	947
0.819114487152547	0.826370720751584	5 0.822742603952065	X2<0.822743	5	2	950
0.826370720751584	0.87313848733902	5 0.849754604045302	X2<0.849755	5	2	956
0.87313848733902	0.880324190948159	5 0.876731339143589	X2<0.876731	5	2	961
0.880324190948159	0.880691584665328	5 0.880507887806743	X2<0.880508	5	2	962
0.880691584665328	0.890829901676625	5 0.885760743170977	X2<0.885761	5	2	964
0.0218871515244246	0.045738689834252	6 0.0338129206793383	X2<0.033813	6	2	974
0.045738689834252	0.0521602521184832	6 0.0489494709763676	X2<0.048949	6	2	977
0.0521602521184832	0.0703983413986862	6 0.0612792967585847	X2<0.061279	6	2	979
0.0703983413986862	0.0804056408815086	6 0.0754019911400974	X2<0.075402	6	2	982
0.0804056408815086	0.0808626485522836	6 0.0806341447168961	X2<0.080634	6	2	985
0.0808626485522836	0.0892610601149499	6 0.0850618543336168	X2<0.085062	6	2	987
0.0892610601149499	0.0896180924028158	6 0.0894395762588829	X2<0.089440	6	2	989
0.0896180924028158	0.103487114887685	6 0.0965526036452502	X2<0.096553	6	2	991
0.103487114887685	0.112823529634625	6 0.108155322261155	X2<0.108155	6	2	995
0.112823529634625	0.12893533706665	6 0.120879433350638	X2<0.120879	6	2	999
0.12893533706665	0.156375913182274	6 0.142655625124462	X2<0.142656	6	2	1005
0.156375913182274	0.159290118375793	6 0.157833015779033	X2<0.157833	6	2	1011
0.159290118375793	0.164108450291678	6 0.161699284333736	X2<0.161699	6	2	1012
0.164108450291678	0.188356303144246	6 0.176232376717962	X2<0.176232	6	2	1018
0.188356303144246	0.195784424664453	6 0.19207036390435	X2<0.192070	6	2	1027
0.195784424664453	0.209694300312549	6 0.202739362488501	X2<0.202739	6	2	1032
0.209694300312549	0.209838527487591	6 0.20976641390007	X2<0.209766	6	2	1034
0.209838527487591	0.216001205379143	6 0.212919866433367	X2<0.212920	6	2	1036
0.216001205379143	0.226738759549335	6 0.221369982464239	X2<0.221370	6	2	1037
0.226738759549335	0.22770716319792	6 0.227222961373627	X2<0.227223	6	2	1039
0.22770716319792	0.256520541151986	6 0.242113852174953	X2<0.242114	6	2	1042
0.256520541151986	0.257141285808757	6 0.256830913480371	X2<0.256831	6	2	1045
0.257141285808757	0.257619656389579	6 0.257380471099168	X2<0.257380	6	2	1046
0.257619656389579	0.279911691555753	6 0.268765673972666	X2<0.268766	6	2	1049
0.279911691555753	0.293509235838428	6 0.286710463697091	X2<0.286710	6	2	1056
0.293509235838428	0.301716960035265	6 0.297613097936846	X2<0.297613	6	2	1062
0.301716960035265	0.316445876378566	6 0.309081418206915	X2<0.309081	6	2	1066
0.316445876378566	0.339701652759686	6 0.328073764569126	X2<0.328074	6	2	1070
0.339701652759686	0.357089430792257	6 0.348395541775972	X2<0.348396	6	2	1075
0.357089430792257	0.357108945958316	6 0.357099188375287	X2<0.357099	6	2	1079
0.357108945958316	0.394460162613541	6 0.375784554285929	X2<0.375785	6	2	1082
0.394460162613541	0.394997322699055	6 0.394728742656298	X2<0.394729	6	2	1085
0.394997322699055	0.414896452100948	6 0.404946887400001	X2<0.404947	6	2	1086
0.414896452100948	0.448590318439528	6 0.431743385270238	X2<0.431743	6	2	1087
0.448590318439528	0.45014444203116	6 0.449367380235344	X2<0.449367	6	2	1088
0.45014444203116	0.474040792323649	6 0.462092617177404	X2<0.462093	6	2	1089
0.474040792323649	0.475857608020306	6 0.474949200171977	X2<0.474949	6	2	1090
0.475857608020306	0.485836445586756	6 0.480847026803531	X2<0.480847	6	2	1091
0.485836445586756	0.51006367104128	6 0.497950058314018	X2<0.497950	6	2	1092
0.51006367104128	0.516684105619788	6 0.513373888330534	X2<0.513374	6	2	1093
0.516684105619788	0.524250150891021	6 0.520467128255405	X2<0.520467	6	2	1094
0.524250150891021	0.537209264701232	6 0.530729707796127	X2<0.530730	6	2	1095
0.537209264701232	0.555218979716301	6 0.546214122208767	X2<0.546214	6	2	1096
0.555218979716301	0.574372727656737	6 0.564795853686519	X2<0.564796	6	2	1097
0.574372727656737	0.594118564389646	6 0.584245646023192	X2<0.584246	6	2	1098
0.594118564389646	0.604884260566905	6 0.599501412478276	X2<0.599501	6	2	1099
0.604884260566905	0.652539103291929	6 0.628711681929417	X2<0.628712	6	2	1100
0.652539103291929	0.65485711558722	6 0.653698109439574	X2<0.653698	6	2	1101
0.65485711558722	0.658995781559497	6 0.656926448573358	X2<0.656926	6	2	1102
0.658995781559497	0.670885495841503	6 0.6649406387005	X2<0.664941	6	2	1103
0.670885495841503	0.675797854550183	6 0.673341675195843	X2<0.673342	6	2	1104
0.675797854550183	0.681486446177587	6 0.678642150363885	X2<0.678642	6	2	1105
0.681486446177587	0.691322281723842	6 0.686404363950714	X2<0.686404	6	2	1106
0.691322281723842	0.696770017966628	6 0.694046149845235	X2<0.694046	6	2	1107
0.696770017966628	0.704566315049306	6 0.700668166507967	X2<0.700668	6	2	1108
0.704566315049306	0.706828978611156	6 0.705697646830231	X2<0.705698	6	2	1109
0.706828978611156	0.738525302615017	6 0.722677140613087	X2<0.722677	6	2	1110
0.738525302615017	0.744443612871692	6 0.741484457743354	X2<0.741484	6	2	1111
0.744443612871692	0.752407587366179	6 0.748425600118935	X2<0.748426	6	2	1112
0.752407587366179	0.755216216668487	6 0.753811902017333	X2<0.753812	6	2	1113
0.755216216668487	0.758213603869081	6 0.756714910268784	X2<0.756715	6	2	1114
0.758213603869081	0.764911714009941	6 0.761562658939511	X2<0.761563	6	2	1115
0.764911714009941	0.767020934959874	6 0.765966324484907	X2<0.765966	6	2	1116
0.767020934959874	0.777965647634119	6 0.772493291296996	X2<0.772493	6	2	1117
0.777965647634119	0.784186411648989	6 0.781076029641554	X2<0.781076	6	2	1118
0.784186411648989	0.809510399354622	6 0.796848405501805	X2<0.796848	6	2	1119
0.809510399354622	0.829753480385989	6 0.819631939870305	X2<0.819632	6	2	1120
0.829753480385989	0.835440672235563	6 0.832597076310776	X2<0.832597	6	2	1121
0.835440672235563	0.839018759317696	6 0.83722971577663	X2<0.837230	6	2	1122
0.839018759317696	0.848979947157204	6 0.84399935323745	X2<0.843999	6	2	1123
0.848979947157204	0.853166818618774	6 0.851073382887989	X2<0.851073	6	2	1124
0.853166818618774	0.857661027694121	6 0.855413923156448	X2<0.855414	6	2	1125
0.857661027694121	0.858691586414352	6 0.858176307054237	X2<0.858176	6	2	1126
0.858691586414352	0.861605958081782	6 0.860148772248067	X2<0.860149	6	2	1127
0.861605958081782	0.861848484026268	6 0.861727221054025	X2<0.861727	6	2	1128
0.861848484026268	0.873604407999665	6 0.867726446012966	X2<0.867726	6	2	1129
0.873604407999665	0.885026358533651	6 0.879315383266658	X2<0.879315	6	2	1130
0.885026358533651	0.887354608625174	6 0.886190483579412	X2<0.886190	6	2	1131
0.887354608625174	0.899250715039671	6 0.893302661832422	X2<0.893303	6	2	1132
0.899250715039671	0.912917171837762	6 0.906083943438716	X2<0.906084	6	2	1133
0.912917171837762	0.914174510864541	6 0.913545841351151	X2<0.913546	6	2	1134
0.914174510864541	0.915917906211689	6 0.915046208538115	X2<0.915046	6	2	1135
0.915917906211689	0.935812409734353	6 0.925865157973021	X2<0.925865	6	2	1136
0.0548609865363687	0.0729995195288211	7 0.0639302530325949	X2<0.063930	7	2	1137
0.0729995195288211	0.107764253392816	7 0.0903818864608184	X2<0.090382	7	2	1138
0.107764253392816	0.140085093677044	7 0.12392467353493	X2<0.123925	7	2	1139
0.140085093677044	0.148189591243863	7 0.144137342460454	X2<0.144137	7	2	1140
0.148189591243863	0.152120635611936	7 0.1501551134279	X2<0.150155	7	2	1141
0.152120635611936	0.177149523049593	7 0.164635079330765	X2<0.164635	7	2	1142
0.177149523049593	0.182820469839498	7 0.179984996444546	X2<0.179985	7	2	1143
0.182820469839498	0.194289194187149	7 0.188554832013324	X2<0.188555	7	2	1144
0.194289194187149	0.209911216050386	7 0.202100205118768	X2<0.202100	7	2	1145
0.209911216050386	0.215196318458766	7 0.212553767254576	X2<0.212554	7	2	1146
0.215196318458766	0.216720590135083	7 0.215958454296924	X2<0.215958	7	2	1147
0.216720590135083	0.231656596530229	7 0.224188593332656	X2<0.224189	7	2	1148
0.231656596530229	0.240568205481395	7 0.236112401005812	X2<0.236112	7	2	1149
0.240568205481395	0.242039749631658	7 0.241303977556527	X2<0.241304	7	2	1150
0.242039749631658	0.251560875913128	7 0.246800312772393	X2<0.246800	7	2	1151
0.251560875913128	0.258656927850097	7 0.255108901881613	X2<0.255109	7	2	1152
0.258656927850097	0.362856285646558	7 0.310756606748328	X2<0.310757	7	2	1153
0.362856285646558	0.480166190303862	7 0.42151123797521	X2<0.421511	7	2	1155
0.480166190303862	0.487449982902035	7 0.483808086602949	X2<0.483808	7	2	1167
0.487449982902035	0.499665975570679	7 0.493557979236357	X2<0.493558	7	2	1168
0.499665975570679	0.504089607624337	7 0.501877791597508	X2<0.501878	7	2	1170
0.504089607624337	0.522671096259728	7 0.513380351942033	X2<0.513380	7	2	1173
0.522671096259728	0.602798665873706	7 0.562734881066717	X2<0.562735	7	2	1181
0.602798665873706	0.62698481651023	7 0.614891741191968	X2<0.614892	7	2	1189
0.62698481651023	0.629663853673264	7 0.628324335091747	X2<0.628324	7	2	1192
0.629663853673264	0.640531400451437	7 0.635097627062351	X2<0.635098	7	2	1194
0.640531400451437	0.670112134423107	7 0.655321767437272	X2<0.655322	7	2	1197
0.670112134423107	0.671664241468534	7 0.67088818794582	X2<0.670888	7	2	1200
0.671664241468534	0.686824688687921	7 0.679244465078227	X2<0.679244	7	2	1201
0.686824688687921	0.689538966864348	7 0.688181827776134	X2<0.688182	7	2	1202
0.689538966864348	0.692743511404842	7 0.691141239134595	X2<0.691141	7	2	1203
0.692743511404842	0.708809185307473	7 0.700776348356158	X2<0.700776	7	2	1204
0.708809185307473	0.799504384864122	7 0.754156785085797	X2<0.754157	7	2	1205
0.799504384864122	0.815029826015234	7 0.807267105439678	X2<0.807267	7	2	1206
0.815029826015234	0.854035486467183	7 0.834532656241208	X2<0.834533	7	2	1207
0.854035486467183	0.874337470624596	7 0.864186478545889	X2<0.864186	7	2	1208
